Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
206,-196.37083,161028770.0,11.39435,2024-11-10 18:34:43.531853,DQN
207,-196.45833,154421730.0,7.11252,2024-11-10 18:34:43.531853,DQN
208,-250.82083,144307420.0,-5.50317,2024-11-10 18:34:43.531853,DQN
209,-196.45833,138486100.0,-10.79527,2024-11-10 18:34:43.531853,DQN
210,-116.64667,129978490.0,1.29888,2024-11-10 18:34:43.531853,DQN
211,-196.45833,124853070.0,-2.73294,2024-11-10 18:34:43.531853,DQN
212,-156.86291,117727530.0,16.33047,2024-11-10 18:34:43.531853,DQN
213,-250.82083,107423570.0,-11.98269,2024-11-10 18:34:43.531853,DQN
214,-196.45833,101353460.0,-9.52720,2024-11-10 18:34:43.531853,DQN
215,-196.45833,95224050.0,4.01513,2024-11-10 18:34:43.531853,DQN
216,-196.45833,88377610.0,-12.25369,2024-11-10 18:34:43.531853,DQN
217,-250.82083,82919820.0,-8.12387,2024-11-10 18:34:43.531853,DQN
218,-196.45833,76203400.0,-1.03067,2024-11-10 18:34:43.531853,DQN
219,-250.23333,69374150.0,13.90420,2024-11-10 18:34:43.531853,DQN
220,-284.45333,64890708.0,-4.04205,2024-11-10 18:34:43.531853,DQN
221,-250.82083,60348624.0,9.62443,2024-11-10 18:34:43.531853,DQN
222,-196.37083,54611260.0,-21.44324,2024-11-10 18:34:43.531853,DQN
223,-248.61333,52268896.0,-10.45054,2024-11-10 18:34:43.531853,DQN
224,-196.45833,49402776.0,-0.91105,2024-11-10 18:34:43.531853,DQN
225,-196.45833,45644092.0,-7.98723,2024-11-10 18:34:43.531853,DQN
226,-196.45833,41753748.0,2.63898,2024-11-10 18:34:43.531853,DQN
227,-196.45833,39337284.0,-0.29573,2024-11-10 18:34:43.531853,DQN
228,-250.82083,36961224.0,-7.03339,2024-11-10 18:34:43.531853,DQN
229,-196.45833,34456016.0,-8.80986,2024-11-10 18:34:43.531853,DQN
230,-238.23662,32951720.0,-0.68614,2024-11-10 18:34:43.531853,DQN
231,-196.45833,30321028.0,-3.31524,2024-11-10 18:34:43.531853,DQN
232,-196.45833,27818096.0,-3.33422,2024-11-10 18:34:43.531853,DQN
233,-196.45833,26494596.0,-15.63708,2024-11-10 18:34:43.531853,DQN
234,-254.45333,25411056.0,0.21826,2024-11-10 18:34:43.531853,DQN
235,-186.45833,24376016.0,29.13653,2024-11-10 18:34:43.531853,DQN
236,-196.45833,23147592.0,7.79526,2024-11-10 18:34:43.531853,DQN
237,-232.27333,22767764.0,-27.93214,2024-11-10 18:34:43.531853,DQN
238,-206.37083,22489018.0,2.80757,2024-11-10 18:34:43.531853,DQN
239,-253.45333,22037376.0,-34.15868,2024-11-10 18:34:43.531853,DQN
240,-257.45833,21321228.0,16.57937,2024-11-10 18:34:43.531853,DQN
241,-253.45333,20854664.0,-29.83127,2024-11-10 18:34:43.531853,DQN
242,-165.45833,20760928.0,-20.57814,2024-11-10 18:34:43.531853,DQN
243,-253.45333,20585520.0,-27.63333,2024-11-10 18:34:43.531853,DQN
244,-253.45333,20367584.0,-28.86005,2024-11-10 18:34:43.531853,DQN
245,-275.00000,20704482.0,-168.16205,2024-11-10 18:34:43.531853,DQN
246,-165.45833,20843528.0,-22.34972,2024-11-10 18:34:43.531853,DQN
247,-275.00000,20275992.0,-168.16205,2024-11-10 18:34:43.531853,DQN
248,-195.45833,20413960.0,-24.54001,2024-11-10 18:34:43.531853,DQN
249,-253.45333,20243248.0,-42.80719,2024-11-10 18:34:43.531853,DQN
250,-195.45833,19255822.0,-25.97917,2024-11-10 18:34:43.531853,DQN
251,-195.45833,19630524.0,-28.77025,2024-11-10 18:34:43.531853,DQN
252,-85.45833,18985520.0,-12.24231,2024-11-10 18:34:43.531853,DQN
253,-155.93000,19013284.0,-24.58655,2024-11-10 18:34:43.531853,DQN
254,-255.45833,19111242.0,-27.47301,2024-11-10 18:34:43.531853,DQN
255,-275.00000,18502396.0,-168.16205,2024-11-10 18:34:43.531853,DQN
256,-253.45333,18654500.0,-38.62281,2024-11-10 18:34:43.531853,DQN
257,-195.45833,18579716.0,-28.77025,2024-11-10 18:34:43.531853,DQN
258,-85.45833,18933886.0,-13.71028,2024-11-10 18:34:43.531853,DQN
259,-275.00000,18808912.0,-168.16205,2024-11-10 18:34:43.531853,DQN
260,-275.00000,18556056.0,-168.16205,2024-11-10 18:34:43.531853,DQN
261,-275.00000,18377036.0,-168.16205,2024-11-10 18:34:43.531853,DQN
262,-275.00000,18170032.0,-168.16205,2024-11-10 18:34:43.531853,DQN
263,-253.45333,17892872.0,-27.22828,2024-11-10 18:34:43.531853,DQN
264,-253.68333,17097360.0,-40.30934,2024-11-10 18:34:43.531853,DQN
265,-275.00000,16948444.0,-168.16205,2024-11-10 18:34:43.531853,DQN
266,-125.64667,16683737.0,-22.77804,2024-11-10 18:34:43.531853,DQN
267,-275.00000,16699238.0,-168.16205,2024-11-10 18:34:43.531853,DQN
268,-275.00000,16571673.0,-168.16205,2024-11-10 18:34:43.531853,DQN
269,-155.93000,16565142.0,-23.89212,2024-11-10 18:34:43.531853,DQN
270,-275.00000,15979861.0,-168.16205,2024-11-10 18:34:43.531853,DQN
271,-165.45833,15878291.0,-22.66809,2024-11-10 18:34:43.531853,DQN
272,-165.45833,15631116.0,-26.16747,2024-11-10 18:34:43.531853,DQN
273,-275.00000,15898252.0,-168.16205,2024-11-10 18:34:43.531853,DQN
274,-253.45333,16071076.0,-27.45978,2024-11-10 18:34:43.531853,DQN
275,-275.00000,15562476.0,-168.16205,2024-11-10 18:34:43.531853,DQN
276,-275.00000,15720931.0,-168.16205,2024-11-10 18:34:43.531853,DQN
277,-253.45333,15829236.0,-28.14331,2024-11-10 18:34:43.531853,DQN
278,-136.45833,15801464.0,12.46385,2024-11-10 18:34:43.531853,DQN
279,-255.45833,15530567.0,-35.93955,2024-11-10 18:34:43.531853,DQN
280,-255.33333,14904920.0,-29.51582,2024-11-10 18:34:43.531853,DQN
281,-255.33333,14678410.0,-31.42393,2024-11-10 18:34:43.531853,DQN
282,-255.45833,13928490.0,-28.29164,2024-11-10 18:34:43.531853,DQN
283,-85.45833,13844524.0,-10.69282,2024-11-10 18:34:43.531853,DQN
284,-253.45333,13698519.0,-44.97996,2024-11-10 18:34:43.531853,DQN
285,-275.00000,13476291.0,-168.16205,2024-11-10 18:34:43.531853,DQN
